lsoa11cd,gamb_dist,pubs_dist,off_dist
E01019622,1.101290323,0.80483871,12.73516129
E01019623,0.592638889,0.372083333,12.36972222
E01019624,0.928484848,0.830606061,12.40606061
E01019625,1.189473684,1.188421053,11.83210526
E01019626,1.768108108,1.768108108,11.69432432
E01019627,3.31969697,3.246060606,9.549090909
E01019628,1.464,0.786,12.1408
E01019629,9.196326531,7.866530612,8.572857143
E01019630,6.514576271,2.378305085,6.782033898
E01019631,12.34190476,1.625357143,12.46392857
E01019632,7.1608,4.121822222,10.3324
E01019633,9.2803125,6.07,11.7071875
E01019634,8.231956522,5.002826087,12.16456522
E01019635,9.061428571,5.805714286,11.5247619
E01019636,8.516190476,5.263333333,11.00119048
E01019638,1.672272727,1.756363636,2.337727273
E01019639,1.292592593,1.195555556,1.807777778
E01019640,2.038695652,1.996956522,2.588695652
E01019641,2.236206897,0.747586207,2.489310345
E01019642,3.281071429,1.055714286,3.588214286
E01019643,3.1746875,0.893125,3.478125
E01019644,0.742666667,1.310666667,1.895666667
E01019645,0.969166667,1.151666667,1.735555556
E01019646,0.424583333,1.702916667,2.277916667
E01019647,0.364642857,0.288392857,0.445714286
E01019648,1.352592593,0.773703704,1.712962963
E01019649,0.5571875,0.7490625,0.7934375
E01019650,1.855757576,1.071212121,2.325757576
E01019651,1.324583333,0.88375,1.84625
E01019652,0.7125,0.867916667,0.955833333
E01019653,1.412058824,0.703235294,1.650882353
E01019654,4.828,2.605333333,5.265666667
E01019655,4.436875,2.05,4.698125
E01019656,2.81972973,1.499459459,3.911081081
E01019657,0.557027027,0.514864865,2.215675676
E01019658,0.914468085,0.789787234,3.21106383
E01019659,1.076923077,1.005384615,2.921923077
E01019660,1.119090909,0.692272727,1.783409091
E01019661,0.6358,0.5456,1.1256
E01019662,0.542352941,0.531470588,1.053823529
E01019663,0.690666667,2.51,3.024888889
E01019664,0.9104,2.4068,3.0012
E01019665,0.5444,2.124,2.7068
E01019666,2.267142857,1.0425,3.495357143
E01019667,2.626666667,0.549,3.854
E01019668,1.976,0.8952,3.2036
E01019669,2.766551724,0.56862069,3.994827586
E01019670,5.785833333,0.770833333,4.707222222
E01019671,4.159583333,1.177083333,3.734791667
E01019672,0.791408451,0.224647887,1.466478873
E01019673,1.082413793,0.471034483,1.890344828
E01019674,1.136666667,0.608571429,1.904761905
E01019675,0.837096774,0.561290323,0.891935484
E01019676,1.028333333,0.725,1.077916667
E01019677,1.699166667,1.367916667,1.867916667
E01019678,1.918181818,1.512424242,2.183333333
E01019679,0.712903226,0.558064516,0.638709677
E01019680,0.921470588,0.652647059,0.945
E01019681,1.258055556,0.803888889,1.223333333
E01019682,0.341,0.150166667,0.418666667
E01019683,4.433684211,1.104736842,6.585789474
E01019684,3.445238095,2.067619048,7.220714286
E01019685,2.991,1.488666667,6.498333333
E01019686,4.182413793,0.713448276,7.196206897
E01019687,4.377272727,1.44,6.517272727
E01019688,0.336538462,0.509615385,2.567692308
E01019689,0.875238095,1.087142857,2.416666667
E01019690,0.923846154,0.691923077,1.926153846
E01019691,1.809166667,1.620277778,2.693333333
E01019692,0.782941176,0.640882353,1.775882353
E01019693,0.398409091,0.61,1.279090909
E01019694,1.416086957,0.853913043,2.310434783
E01019695,0.811851852,0.452592593,1.708148148
E01019696,0.666153846,0.893589744,1.606153846
E01019697,3.490952381,0.848571429,3.622857143
E01019698,2.339545455,1.22,2.478636364
E01019699,3.267777778,1.244074074,3.40037037
E01019700,2.791190476,0.745,2.925238095
E01019701,6.033589744,2.301282051,6.345384615
E01019702,4.932894737,3.974473684,5.658421053
E01019703,5.398965517,3.841724138,6.113448276
E01019704,4.49,2.786363636,5.444242424
E01019705,2.22030303,1.628484848,2.384545455
E01019706,2.808235294,2.032352941,3.008823529
E01019707,2.938421053,2.031578947,3.176315789
E01019708,1.976923077,1.015128205,2.244358974
E01019709,2.000454545,1.56,2.134545455
E01019710,1.039622642,0.732075472,1.435849057
E01019711,4.446428571,2.871904762,7.316190476
E01019712,3.5314,2.7712,9.7328
E01019713,2.414324324,1.940810811,10.1172973
E01019714,3.102125,2.442944444,3.000402778
E01019715,0.414772727,0.199772727,0.280227273
E01019716,0.58,0.456875,0.64625
E01019717,0.308125,0.18875,0.3453125
E01019718,1.663731343,0.904179104,9.653731343
E01019719,0.747272727,0.484181818,10.22636364
E01019720,0.626666667,0.358,10.56966667
E01019721,1.22878125,0.94584375,9.70440625
E01019722,0.966382979,0.779148936,1.018510638
E01019723,0.994655172,0.642758621,0.868448276
E01019724,1.05125,0.73375,0.89375
E01019725,2.037837838,1.72972973,1.895675676
E01019726,2.674634146,2.358780488,2.518536585
E01019727,1.185862069,0.824655172,1.075172414
E01019728,2.903918919,0.457972973,2.903918919
E01019729,2.9425,0.768214286,2.9425
E01019730,3.3746,0.5792,3.3604
E01019731,3.463928571,0.848214286,3.451785714
E01019732,2.6675,0.953125,2.645833333
E01019733,3.197878788,0.370606061,3.182424242
E01019734,5.226865672,4.117761194,5.129253731
E01019735,16.0204878,7.010487805,16.94560976
E01019736,11.11778,5.29918,14.64326
E01019737,14,2.3390625,18.024375
E01019738,0.549166667,0.284444444,0.557777778
E01019739,0.282272727,0.142575758,0.299545455
E01019740,0.684230769,0.567692308,0.798846154
E01019741,4.172222222,3.522962963,5.982222222
E01019742,5.114651163,4.407906977,5.498139535
E01019743,1.441428571,0.575357143,1.135357143
E01019744,1.820930233,0.727209302,1.891627907
E01019745,0.818888889,0.455555556,1.092777778
E01019746,0.795087719,0.504736842,0.647894737
E01019747,1.061875,0.935,1.0303125
E01019748,0.612352941,0.365294118,0.859607843
E01019749,1.856388889,1.744444444,1.991944444
E01019750,1.347567568,0.495405405,1.211351351
E01019751,1.180731707,1.062195122,1.315609756
E01019752,3.422424242,0.592727273,3.405757576
E01019753,2.719473684,0.705526316,2.697368421
E01019754,4.360909091,1.698484848,4.33969697
E01019755,3.476202532,2.458987342,3.219620253
E01019756,1.969677419,1.088064516,1.978387097
E01019757,1.504827586,0.61862069,1.51
E01019758,1.40925,1.156,1.52025
E01019759,1.721764706,1.376764706,2.118529412
E01019760,1.272307692,0.915384615,1.669230769
E01019761,1.927428571,1.570571429,2.326
E01019762,0.989777778,0.672666667,0.831555556
E01019763,4.648301887,2.041698113,4.63
E01019764,5.718444444,1.187111111,7.325555556
E01019765,5.457586207,0.370172414,6.19362069
E01019766,3.824285714,0.526,4.096571429
E01019767,5.853235294,0.732058824,6.135588235
E01019768,0.932857143,0.766428571,1.043571429
E01019769,5.903124031,4.993984496,6.805457364
E01019770,4.742881356,3.647966102,7.407627119
E01019771,4.343580247,3.172098765,4.757407407
E01019772,4.165,2.260576923,4.103846154
E01019773,0.790307692,0.672923077,0.883384615
E01019774,2.33,2.249375,2.222291667
E01019775,1.077540984,1.030491803,1.046065574
E01019776,1.010606061,0.479090909,0.745757576
E01019777,1.430754717,0.931698113,1.356603774
E01019778,2.036666667,0.879333333,4.577666667
E01019779,1.726363636,0.528181818,4.708787879
E01019780,1.3476,0.986,4.818
E01019781,1.497241379,0.662068966,4.931724138
E01019782,1.484848485,0.727575758,5.351818182
E01019783,1.37,0.911,5.617
E01019784,2.081,0.984,6.0385
E01019785,1.873333333,1.117407407,6.142222222
E01019786,0.837083333,0.363125,5.021458333
E01019787,1.751578947,0.64,5.044473684
E01019788,2.3455,1.1445,5.78875
E01019790,1.586111111,2.300277778,3.3175
E01019791,0.728333333,1.195833333,2.079791667
E01019792,1.464545455,2.18,3.195909091
E01019793,0.986944444,0.8575,5.164166667
E01019794,2.0159375,0.8440625,5.97375
E01019795,1.412380952,0.877857143,5.238571429
E01019796,2.989333333,0.914,5.239666667
E01019797,3.191666667,0.554666667,5.061333333
E01019798,2.603023256,1.971395349,5.015813953
E01019799,5.475466667,3.117733333,5.944
E01019800,4.656315789,2.253947368,4.819736842
E01019801,1.467916667,3.896666667,4.502083333
E01019802,0.625714286,3.061785714,5.768928571
E01019803,1.481666667,3.913666667,6.622666667
E01019804,1.272692308,3.525,5.624230769
E01019805,1.61483871,3.969677419,3.944516129
E01019806,0.550277778,2.688055556,5.396944444
E01019807,1.229615385,3.617307692,4.407307692
E01019808,3.231212121,0.746969697,3.389393939
E01019809,2.9828,0.5992,3.1396
E01019810,2.612424242,0.736363636,2.789090909
E01019811,2.315,0.801153846,2.471153846
E01019812,3.575609756,1.387804878,3.484146341
E01019813,4.53972973,0.580810811,4.055135135
E01019814,4.108,2.65725,3.26625
E01019815,3.194042553,3.196595745,1.156595745
E01019816,3.226666667,2.344166667,4.359166667
E01019817,4.351304348,2.103913043,4.655217391
E01019818,3.7540625,1.311875,4.331875
E01019819,5.198571429,3.064897959,6.637346939
E01019820,4.553793103,1.935172414,3.930689655
E01019821,3.05,0.88075,3.47225
E01019822,3.871625,2.472339286,6.326375
E01019823,3.206666667,0.96,3.269583333
E01019824,3.036129032,1.953225806,3.496774194
E01019825,3.0321875,1.718125,2.9709375
E01019826,3.188648649,1.742432432,3.103243243
E01019827,3.859259259,2.819444444,7.088333333
E01019828,2.435625,1.680625,4.935625
E01019829,2.992424242,1.074242424,5.010606061
E01019830,3.2375,1.0884375,4.35125
E01019831,2.20047619,2.468571429,4.042380952
E01019832,6.110058824,1.567058824,6.103980392
E01019833,6.64877551,0.836734694,6.64877551
E01019834,4.926785714,1.62375,5.96375
E01019835,3.671702128,1.939574468,3.710851064
E01019837,0.45,1.138409091,9.575227273
E01019838,0.668518519,1.091111111,8.962592593
E01019839,6.324090909,2.360454545,6.9575
E01019840,9.257435897,2.597948718,9.808974359
E01019841,7.890619048,3.125238095,9.307380952
E01019842,3.026451613,2.957741935,12.61548387
E01019843,5.686779661,3.569661017,12.41118644
E01019844,1.911388889,0.739166667,10.57777778
E01019845,1.617782609,0.394347826,8.454782609
E01019846,1.19912,0.7,8.3504
E01019847,5.398166667,0.454583333,11.44291667
E01019848,5.321068182,0.889318182,11.175
E01019850,4.217068966,1.428103448,7.930689655
E01019851,3.589,2.245,9.446333333
E01019852,2.499761905,1.196666667,8.139761905
E01019853,8.542162162,1.045945946,8.542162162
E01019854,8.985882353,0.512352941,9.111176471
E01019855,8.976904762,1.184285714,9.415238095
E01019856,2.0264,1.2348,8.41
E01019857,2.328518519,0.962962963,7.851481481
E01019858,1.607692308,1.114615385,8.936923077
E01019859,1.254642857,0.386071429,9.796785714
E01019860,2.593448276,0.65,7.610689655
E01019861,2.718571429,1.035428571,7.46
E01019862,3.049444444,1.407777778,6.236388889
E01019863,2.186944444,1.6425,8.158333333
E01019864,3.248571429,1.985714286,7.614285714
E01019865,2.161052632,1.895263158,8.486315789
E01019866,5.99031746,4.265714286,12.0668254
E01019867,4.156482759,2.004310345,5.914655172
E01019868,8.027555556,4.029555556,10.05844444
E01019869,7.693571429,3.698214286,10.01714286
E01019870,7.034761905,2.638333333,12.82285714
E01019871,6.743488372,2.670697674,9.665348837
E01019872,4.575714286,0.718095238,10.92238095
E01019873,1.748484848,0.833181818,4.827424242
E01019874,1.2003125,1.3453125,5.211875
E01019875,0.809130435,0.534782609,4.296521739
E01019876,1.046363636,0.801515152,9.145757576
E01019877,0.486375,0.428625,9.517
E01019878,1.19952381,0.618571429,9.073333333
E01019879,1.652368421,0.657894737,8.35
E01019880,7.3835,2.061875,8.428125
E01019881,6.114693878,2.787346939,8.604285714
E01019882,6.783710526,2.067368421,8.948947368
E01019883,2.265571429,2.360285714,11.95214286
E01019885,2.0553125,1.9340625,11.644375
E01019886,4.010740741,3.383055556,10.04203704
E01019887,0.817959184,0.674285714,10.54183673
E01019888,0.721149425,0.709195402,10.96195402
E01019889,1.330892857,1.330714286,9.972321429
E01019890,4.324966443,0.953758389,12.36885906
E01019891,7.619672727,6.6061,8.731854545
E01019892,7.009675325,4.332272727,8.039220779
E01019893,6.795690647,3.848115108,6.834251799
E01019894,6.514533333,0.662,0.763466667
E01019895,6.852739726,2.332191781,2.486575342
E01019896,5.235555556,0.732361111,0.845833333
E01019897,5.777777778,0.970277778,1.094166667
E01019898,3.710153846,2.113230769,7.401153846
E01019899,4.819830508,1.77559322,11.0379661
E01019900,4.736728972,2.239719626,10.66616822
E01019901,5.956888889,5.259,6.232555556
E01019902,8.447307692,8.495096154,8.374423077
E01019903,7.099823009,5.867876106,6.993451327
E01019904,0.438787879,0.466969697,5.798181818
E01019905,1.538181818,1.553409091,6.146363636
E01019906,0.817142857,0.617714286,7.038857143
E01019907,0.684193548,0.703548387,5.773870968
E01019908,1.538787879,1.32969697,7.115151515
E01019909,1.706363636,1.440363636,8.097272727
E01019910,1.152121212,0.896969697,7.437272727
E01019911,2.0288,1.7934,8.0192
E01019912,0.593111111,0.488666667,6.544444444
E01019913,1.443043478,1.262608696,6.566304348
E01019914,2.527460317,2.217460317,4.614603175
E01019915,1.562857143,1.387380952,5.63047619
E01019916,0.189175258,0.103195876,7.022268041
E01019917,0.499444444,0.413055556,6.753611111
E01019918,0.694920635,0.263492063,7.801746032
E01019919,0.464814815,0.358148148,7.09037037
E01019920,1.548367347,1.328571429,5.070816327
E01019921,1.376388889,0.998888889,5.543888889
E01019922,1.522162162,0.468918919,6.114594595
E01019923,0.9540625,0.685625,6.4165625
E01019924,1.394736842,1.467368421,4.774736842
E01019925,8.2192,5.3148,5.4356
E01019927,0.4842,0.3028,0.4366
E01019928,1.061612903,0.74483871,0.837096774
E01019929,1.401785714,1.193928571,1.395714286
E01019930,1.810892857,1.499642857,1.582857143
E01019931,2.2559375,1.9459375,2.0853125
E01019932,0.357894737,0.2425,0.323289474
E01019933,0.621190476,0.696428571,0.553333333
E01019934,1.115409836,0.98557377,1.120819672
E01019935,5.376595745,5.282234043,10.8487234
E01019936,4.738985507,3.916666667,11.45608696
E01019937,7.019,6.637444444,6.92
E01019938,8.451301775,8.455443787,8.714911243
E01019939,11.48867647,5.630588235,6.055441176
E01019940,10.13971831,4.625211268,4.744366197
E01019942,9.867462687,0.782537313,0.858208955
E01019943,9.570222222,1.016666667,1.128
E01019944,9.117407407,0.328888889,0.388333333
E01019945,7.358316667,6.099683333,7.3806
E01019946,1.187358491,1.263018868,12.81132075
E01019947,0.706704545,0.421931818,12.27284091
E01019948,1.396603774,1.585471698,11.6290566
E01019949,1.854339623,1.597924528,11.30660377
E01019950,0.763829787,0.979787234,12.1487234
E01019951,3.307769231,1.273025641,3.264538462
E01019952,2.879452055,2.090547945,2.858493151
E01019953,3.052040816,2.281632653,3.030816327
E01019954,3.034081633,2.574693878,3.012857143
E01019955,1.595111111,1.211111111,1.573777778
E01019956,0.594728682,0.229922481,0.592713178
E01019957,1.298814815,0.930814815,1.277851852
E01019958,1.938545455,1.567454545,1.917090909
E01019959,6.097536232,5.96173913,5.978405797
E01019960,7.716623377,7.088051948,10.39090909
E01019961,6.605611511,2.698920863,5.251438849
E01019962,13.5754955,6.401891892,6.568198198
E01019963,6.283012048,4.216506024,9.02060241
E01019964,4.972539683,2.453809524,8.81031746
E01019965,4.219852941,3.380588235,8.572941176
E01019966,5.014545455,3.617727273,14.08909091
E01019967,8.16744898,7.463061224,15.06632653
E01019968,0.828444444,1.630666667,1.576666667
E01019969,0.782857143,1.14,1.052857143
E01019970,1.145,1.9975,1.746785714
E01019971,1.015777778,0.388666667,1.018666667
E01019972,1.241428571,0.463809524,1.080238095
E01019973,1.353829787,0.726382979,1.324042553
E01019974,0.797666667,1.365666667,2.067666667
E01019975,0.455555556,0.807777778,1.55
E01019976,1.286808511,1.422340426,2.19787234
E01019977,0.866052632,1.004473684,1.790263158
E01019980,1.911428571,1.913333333,2.835714286
E01019981,0.760833333,1.27875,1.822083333
E01019982,1.976956522,1.910652174,2.886521739
E01019983,1.12875,1.5125,2.1525
E01019984,1.26037037,1.748148148,2.291481481
E01019985,0.5575,0.97625,1.517083333
E01019986,0.800967742,0.763870968,1.332258065
E01019987,0.329111111,0.363333333,1.128222222
E01019988,0.699555556,0.657333333,1.668
E01019989,0.462692308,0.457307692,1.026153846
E01019990,1.615185185,2.649259259,1.44
E01019991,1.377777778,2.382777778,0.991111111
E01019992,0.584705882,1.547941176,0.611764706
E01019993,1.73173913,2.391304348,2.03173913
E01019994,0.8646875,0.526875,1.1490625
E01019995,0.586027397,0.474109589,1.012739726
E01019996,0.767741935,0.367419355,0.419677419
E01019997,0.901538462,0.599230769,1.235
E01019998,1.993448276,1.855862069,2.144827586
E01019999,1.446944444,1.295,1.883888889
E01020000,1.723783784,1.735945946,1.625405405
E01020001,2.74969697,2.468181818,3.046060606
E01020002,1.7375,1.570576923,2.270576923
E01020003,2.345084746,1.245932203,3.00220339
E01020004,2.390727273,1.275272727,3.048
E01020005,0.780408163,0.663061224,1.453265306
E01020006,0.582333333,1.34,0.420333333
E01020007,0.8836,0.9312,1.0748
E01020008,0.605,0.837,0.807
E01020009,0.693333333,0.739090909,1.163636364
E01020010,0.490851064,0.448510638,2.603404255
E01020011,1.625405405,1.486486486,3.86
E01020012,2.5128125,2.3471875,4.745
E01020013,0.91972973,0.967837838,2.035405405
E01020014,0.978333333,1.047777778,2.368333333
E01020015,0.402045455,0.416818182,3.017045455
E01020016,0.805538462,0.319794872,0.809333333
E01020017,1.202567568,0.457702703,1.342432432
E01020018,0.647721519,0.309367089,0.682531646
E01020019,0.921304348,0.743913043,1.751304348
E01020020,0.630512821,0.435128205,1.49974359
E01020021,0.952424242,0.427878788,1.614545455
